Art,ARTU 3403 (801),Advanced Drawing,3,WF 11:30-14:00,"Kubota, T.",43514,,143,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 3603 (801),Advanced Computer Imaging,3,TTh 9:20-11:50,"Lynam, I.",43520,,362,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 3813 (801),Advanced Art Photography: Digital,3,WF 11:30-14:00,"Watanabe, S.",43518,,390,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 3813 (802),Advanced Art Photography: Digital,3,WF 14:10-16:40,"Watanabe, S.",43524,,390,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 3813 (803),Advanced Art Photography: Digital,3,TTh 9:20-11:50,"Tsai, P.",43533,,390,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4148 (801),Painting Workshop,3,MW 11:30-14:00,"Sakurai, K.",43539,,3104,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4149 (801),Painting Portfolio,3,MW 11:30-14:00,"Sakurai, K.",43510,,,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4249 (801),3-D Portfolio,3,WF 11:30-14:00,"Hishiyama, Y.",43508,,,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4449 (801),Drawing Portfolio,3,WF 11:30-14:00,"Kubota, T.",43515,,4406,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4649 (802),Computer Imaging Portfolio,3,TTh 9:20-11:50,"Lynam, I.",43548,,,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4796 (801),Art Seminar,3,TTh 13:10-15:40,"Watanabe, S. & Kubota, T.",43495,WI,W192,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class. Permission of major coordinator also required.",Class Info
Art,ARTU 4849 (801),Art Photography Portfolio,3,WF 11:30-14:00,"Watanabe, S.",43519,,382,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4849 (802),Art Photography Portfolio,3,WF 14:10-16:40,"Watanabe, S.",43525,,382,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art,ARTU 4849 (803),Art Photography Portfolio,3,TTh 9:20-11:50,"Tsai, P.",43534,,382,"Notes: An extra media fee of 18,000 yen is required. Extra studio time is mandatory in this class.",Class Info
Art History,ARTH 1103 (801),Introduction to Methods and Theories,3,MWF 14:10-15:10,"Nettleton, T.",43244,,,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Art History,ARTH 2096 (801),Art History Writing Intensive: Eurasia: Connecting European and Asian Art and Culture,4,TTh 17:30-19:30,"Watanabe, S.",43234,WI,2296,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Art History,ARTH 2300 (801),Special Topics: Community Arts and Cultural Development Practice (Joint Class with Showa Women's University),1,M 16:30-18:00,"Watanabe, S. & Kubota, T.",43448,,,"Notes: An extra media fee of 4,500 yen is required. This is a Joint Class with Showa Women's University.",Class Info
Art History,ARTH 2323 (801),Early Renaissance Art in Italy,4,TTh 13:40-15:40,"MacDonald, D.",43232,,123,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Art History,ARTH 2660 (801),Topics in International Cinema: The Family in Japanese Film from Melodrama to Anime,4,MWF 15:20-16:40,"Nettleton, T.",45160,,,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Art History,ARTH 2800 (801),Topics in Non-Western Art: Japanese Art Before and After WWII: National Identities in Modernization,4,TTh 13:40-15:40,"Watanabe, S.",43233,,,"Notes: An extra media fee of 4,500 yen is required. Prior to Summer 2020, this course was titled, �Japanese Art Before and After WWII: From Manga to Performance Art�. The topical content remains the same and is thus not repeatable for credit. Field trips are mandatory in this class.",Class Info
Art History,ARTH 2800 (802),Topics in Non-Western Art: Japanese Graphic Design History,4,MWF 18:00-19:20,"Lynam, I.",43240,,,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Art History,ARTH 2807 (801),East Meets West,4,TTh 17:30-19:30,"Morais, L.",43241,,307,"CL: ASST 2807 (801). Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Art History,ARTH 2815 (801),Pre-Modern Japanese Art up to the Edo Period,4,MWF 8:30-9:50,"Tsuruya, M.",43235,,215,"CL: ASST 2815 (801). Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class. Prior to spring 2017, the course title was ""Japanese Art"".",Class Info
Art History,ARTH 2815 (802),Pre-Modern Japanese Art up to the Edo Period,4,TTh 13:40-15:40,"Morais, L.",43237,,215,"CL: ASST 2815 (802). Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class. Prior to spring 2017, the course title was ""Japanese Art"".",Class Info
Art History,ARTH 2896 (801),Modern Japanese Art,4,MWF 12:40-14:00,"Tsuruya, M.",43239,WI,,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class. Prior to spring 2017, the course was ""Art Hist 2098 Art History Writing Intensive: Modern Japanese Art"".",Class Info
Art History,ARTH 2898 (801),"Contemporary Japanese Art and Visual Culture, from 1945 to the Present",4,MWF 10:00-11:20,"Nettleton, T.",43243,WI,,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class. Prior to spring 2017, the course was �Art History 2096 Topics in Art History: Japanese Art and Visual Culture: 1945 to Present�.",Class Info
Art History,ARTH 3302 (801),Women and Art,3,TTh 10:20-11:50,"MacDonald, D.",43231,,302,"Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Asian Studies,ASST 0811 (801),Asian Behavior & Thought,3,MWF 18:00-19:00,"Fujii, S.",44423,GB,,,Class Info
Asian Studies,ASST 2011 (801),Survey of Japanese Literature before 1868,3,TTh 15:50-17:20,"Nagai, M.",45093,,,CL: JPNS 2011 (801).,Class Info
Asian Studies,ASST 2016 (801),Mystery and Crime Fiction in Japan,3,TTh 10:20-11:50,"Nagai, M.",43334,,,CL: JPNS 2016 (801). Notes: No knowledge of Japanese is required.,Class Info
Asian Studies,ASST 2030 (801),"Special Topics I: Disaster Japan: Earthquake, Tsunami, Nuclear Crisis and the Politics of 3.11",3,TTh 15:50-17:20,"Cleveland, K.",44425,,,,Class Info
Asian Studies,ASST 2074 (801),Geography of East and South Asia,3,TTh 10:20-11:50,"Mock, J.",43338,,,CL: GUS 2074 (801).,Class Info
Asian Studies,ASST 2196 (801),Writing in the City,3,TTh 12:00-13:30,"Chozik, M.",43333,WI,,,Class Info
Asian Studies,ASST 2196 (802),Writing in the City,3,TTh 15:50-17:20,"Chozik, M.",45039,WI,,,Class Info
Asian Studies,ASST 2373 (801),Japanese Culture,3,TTh 8:40-10:10,"Mock, J.",43337,,253,CL: ANTH 2373 (801).,Class Info
Asian Studies,ASST 2502 (801),Introduction to East Asia: Japan,3,MWF 12:40-13:40,"Cucek, M.",43364,,116,CL: HIST 2502 (801).,Class Info
Asian Studies,ASST 2511 (801),Introduction to Asian Business,3,TTh 12:00-13:30,"Staff, T.",43419,,104,,Class Info
Asian Studies,ASST 2807 (801),Art History East & West,4,TTh 17:30-19:30,"Morais, L.",43242,,370,"CL: ARTH 2807 (801). Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Asian Studies,ASST 2815 (801),Japanese Art,4,MWF 8:30-9:50,"Tsuruya, M.",43236,,270,"CL: ARTH 2815 (801). Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Asian Studies,ASST 2815 (802),Japanese Art,4,TTh 13:40-15:40,"Morais, L.",43238,,270,"CL: ARTH 2815 (802). Notes: An extra media fee of 4,500 yen is required. Field trips are mandatory in this class.",Class Info
Asian Studies,ASST 3030 (801),Special Topics III: Japan's International Relations,3,TTh 17:30-19:00,"Brown, J.",44768,,,CL: POLS 3510 (801).,Class Info
Asian Studies,ASST 3076 (801),Metropolitan Tokyo,3,MWF 11:30-12:30,"Williams, M.",43345,,230,,Class Info
Asian Studies,ASST 3247 (801),Ideology and Social Change in Japan,3,TTh 17:30-19:00,"Cleveland, K.",43354,,223,CL: SOC 3247 (801).,Class Info
Asian Studies,ASST 3251 (801),China: State and Society,3,TTh 12:00-13:30,"Wang, Y.",43379,,240,CL: POLS 3251 (801).,Class Info
Asian Studies,ASST 3252 (801),East Asia and the United States,3,MWF 14:10-15:10,"Cucek, M.",43381,,241,CL: POLS 3252 (801).,Class Info
Asian Studies,ASST 3301 (801),Japanese Religions,3,TTh 15:50-17:20,"Valerio, A.",43420,,,CL: REL 3301 (801).,Class Info
Asian Studies,ASST 3541 (801),Japan Today,3,TTh 13:40-15:10,"Kingston, J.",43148,,314,CL: HIST 3541 (801).,Class Info
Asian Studies,ASST 4096 (801),Writing Seminar in Asian Studies: The Japanese Occupation of Southeast Asia,3,TTh 17:30-19:00,"Kingston, J.",43146,WI,W300,,Class Info
Biology,BIOL 0848 (801),DNA: Friend or Foe,3,TTh 17:30-19:00,"Cueno, M.",43358,GS,,,Class Info
Chemistry,CHEM 0838 (801),Nature Has No Reverse,3,MWF 18:00-19:00,"Cueno, M.",43359,GS,C065,,Class Info
Chinese,CHI 1001 (801),Chinese Elements I,4,MWF 10:00-11:20,"Sun, S.",43223,,C066,,Class Info
Chinese,CHI 1001 (802),Chinese Elements I,4,MWF 12:40-14:00,"Sun, S.",43224,,C066,,Class Info
Chinese,CHI 2001 (801),Chinese Intermediate I,3,MWF 14:10-15:10,"Sun, S.",43225,,C166,,Class Info
College of Liberal Arts,CLA 1002 (801),Professional Development for Liberal Arts Majors,1,T 18:00-19:05,"Adams, E. & Sawa, K.",43400,,,Notes: This course covers the same content as Liberal Arts 2020. It is not recommended students enroll in this course if they have taken or will take Liberal Arts 2020.,Class Info
College of Liberal Arts,CLA 1002 (802),Professional Development for Liberal Arts Majors,1,Th 18:00-19:05,"Adams, E. & Sawa, K.",43401,,,Notes: This course covers the same content as Liberal Arts 2020. It is not recommended students enroll in this course if they have taken or will take Liberal Arts 2020.,Class Info
College of Liberal Arts,CLA 2020 (801),Special Topics in Liberal Arts II: International Career Strategies,2,M 18:00-20:10,"Kieffer, L. & Sawa, K.",43410,,,Notes: This course covers the same content as Liberal Arts 1002. It is not recommended students enroll in this course if they have taken or will take Liberal Arts 1002.,Class Info
College of Liberal Arts,CLA 2020 (802),Special Topics in Liberal Arts II: International Career Strategies,2,W 18:00-19:50,"Kaieda, R. & Sawa, K.",43411,,,Notes: This course covers the same content as Liberal Arts 1002. It is not recommended students enroll in this course if they have taken or will take Liberal Arts 1002.,Class Info
College of Liberal Arts,CLA 2030 (801),Special Topics in Liberal Arts III: Technology in International Business,3,TTh 10:20-11:50,"Ford, M.",43414,,,,Class Info
Communication Studies,CMST 1111 (801),Communication and Public Life,3,MWF 11:30-12:30,"Carr, R.",43261,,,"Notes: An extra media fee of 9,000 yen is required. Field trips are mandatory in this class.",Class Info
Communication Studies,CMST 1111 (802),Communication and Public Life,3,MWF 14:10-15:10,"Carr, R.",43262,,,"Notes: An extra media fee of 9,000 yen is required. Field trips are mandatory in this class.",Class Info
Communication Studies,CMST 2111 (801),Communications Seminar,3,TTh 12:00-13:30,"Carr, R.",43263,,,"Notes: An extra media fee of 9,000 yen is required. No credit for students who have successfully completed Comm 4111.",Class Info
Communication and Social Influence,CSI 0801 (801),Contemporary American Social Movements,3,TTh 10:20-11:50,"Rossitto, S.",45532,,,,Class Info
Communication and Social Influence,CSI 0836 (801),Interpersonal Communication,3,TTh 15:50-17:20,"Matsuhashi, Y.",45534,,,,Class Info
Communication and Social Influence,CSI 1111 (801),Introduction to Public Speaking,3,TTh 17:30-19:00,"Parham, C.",43264,,,"Notes: An extra media fee of 4,500 yen is required. Students cannot receive credit for this course if they have successfully completed STRC 1111, STRC 1911 or CSI 1911.",Class Info
Communication and Social Influence,CSI 1401 (801),Conflict and Communication Behavior,3,MWF 11:30-12:30,"Rossitto, S.",45533,,,,Class Info
Computer and Information Sciences,CIS 0835 (801),Cyberspace & Society,3,MWF 8:30-9:50,"Karam, H.",44421,GS,60,Notes: Extended class (laboratory) time is required.,Class Info
Computer and Information Sciences,CIS 1051 (801),Introduction to Problem Solving and Programming in Python,4,MWF 10:00-11:20,"Karam, H.",43341,,,Notes: Schedule includes a laboratory component.,Class Info
Computer and Information Sciences,CIS 1068 (801),Program Design and Abstraction,4,MWF 12:40-13:40,"Karam, H.",43342,,,Notes: Schedule includes a laboratory component.,Class Info
Computer and Information Sciences,CIS 1166 (801),Mathematical Concepts in Computing I,4,MWF 15:20-16:40,"Tserolas, V.",45732,,,,Class Info
Computer and Information Sciences,CIS 2107 (801),Computer Systems and Low-Level Programming,4,MWF 14:10-15:10,Karam H.,43343,,,Notes: Schedule includes a laboratory component.,Class Info
Computer and Information Sciences,CIS 2166 (801),Mathematical Concepts in Computing II,4,TTh 13:40-15:40,"Tserolas, V.",44422,,,,Class Info
Dance,DANC 1807 (801),Hatha Yoga I,2,MW 16:50-17:50,"Myers, F.",43511,,58,,Class Info
Economics,ECON 0858 (801),The American Economy,3,TTh 8:40-10:10,"Ofori, S.",43396,GU,,,Class Info
Economics,ECON 1101 (801),Macroeconomic Principles,3,MWF 10:00-11:00,"Kahy, H.",43387,,C051,,Class Info
Economics,ECON 1101 (802),Macroeconomic Principles,3,TTh 12:00-13:30,"Ofori, S.",43388,,C051,,Class Info
Economics,ECON 1102 (801),Microeconomic Principles,3,MWF 15:20-16:20,"Mino Avila, S.",43393,,C052,,Class Info
Economics,ECON 1102 (802),Microeconomic Principles,3,TTh 12:00-13:30,"Iniguez, A.",43394,,C052,,Class Info
Economics,ECON 3408 (801),Economics for Life,3,TTh 13:40-15:10,"Ofori, S.",43398,,,,Class Info
Economics,ECON 3501 (801),Intermediate Microeconomic Analysis,3,MWF 8:50-9:50,"Kahy, H.",43385,,201,,Class Info
Economics,ECON 3502 (801),Intermediate Macroeconomic Analysis,3,MWF 12:40-13:40,"Kahy, H.",43390,,202,,Class Info
Economics,ECON 3503 (801),Introduction to Econometrics,3,MWF 15:20-16:20,"Tanaka, M.",43392,,241,,Class Info
Economics,ECON 3504 (801),Mathematical Economics,3,MWF 14:10-15:10,"Tserolas, V.",45731,,240,,Class Info
Economics,ECON 3512 (801),Public Finance,3,MWF 16:50-17:50,"Tanaka, M.",43395,,,,Class Info
Economics,ECON 3538 (801),Managerial Economics,3,MWF 15:20-16:20,"Bedard, B.",43404,,287,,Class Info
Economics,ECON 3563 (801),International Trade,3,TTh 15:50-17:20,"Iniguez, A.",43399,,250,,Class Info
Economics,ECON 3564 (801),International Monetary Economics,3,MWF 11:30-12:30,"Tanaka, M.",43389,,251,,Class Info
Economics,ECON 3596 (801),"Energy, Ecology, and Economy",3,MWF 8:50-9:50,"Gonzales, H.",43386,WI,W255,,Class Info
Economics,ECON 3598 (801),Economics Writing Seminar,3,MWF 14:10-15:10,"Kahy, H.",43391,WI,W302,Notes: Permission of major coordinator required.,Class Info
Economics,ECON 3696 (801),Behavioral Economics,3,MWF 16:50-17:50,"Bedard, B.",43405,WI,,,Class Info
English,ENG 0701 (801),Introduction to Academic Discourse,4,TTh 13:40-15:40,"Northey, J.",43156,,40,,Class Info
English,ENG 0711 (801),Introduction to Academic Discourse ESL,4,MWF 10:00-11:20,"Northey, J.",43157,,41,,Class Info
English,ENG 0711 (802),Introduction to Academic Discourse ESL,4,TTh 13:40-15:40,"Matsuno, M.",43158,,41,,Class Info
English,ENG 0711 (803),Introduction to Academic Discourse ESL,4,TTh 17:30-19:30,"Brown, A.",43159,,41,,Class Info
English,ENG 0802 (801),Analytical Reading and Writing,4,TTh 17:30-19:30,"Chozick, M.",43160,GW,1002,,Class Info
English,ENG 0802 (802),Analytical Reading and Writing,4,TTh 8:10-10:10,"Arnold, S.",43161,GW,1002,,Class Info
English,ENG 0802 (803),Analytical Reading and Writing,4,TTh 13:40-15:40,"Arnold, S.",43162,GW,1002,,Class Info
English,ENG 0812 (801),Analytical Reading and Writing: ESL,4,MWF 10:00-11:20,"Derr, J.",43163,GW,1012,,Class Info
English,ENG 0812 (802),Analytical Reading and Writing: ESL,4,MWF 10:00-11:20,"Ahn, S.",43164,GW,1012,,Class Info
English,ENG 0812 (803),Analytical Reading and Writing: ESL,4,MWF 12:40-14:00,"Ahn, S.",43165,GW,1012,,Class Info
English,ENG 0812 (804),Analytical Reading and Writing: ESL,4,MWF 12:40-14:00,"Chambers, J.",43166,GW,1012,,Class Info
English,ENG 0812 (805),Analytical Reading and Writing: ESL,4,MWF 15:20-16:40,"Chambers, J.",43167,GW,1012,,Class Info
English,ENG 0812 (806),Analytical Reading and Writing: ESL,4,MWF 12:40-14:00,"Keefe, K.",43168,GW,1012,,Class Info
English,ENG 0812 (807),Analytical Reading and Writing: ESL,4,MWF 15:20-16:40,"Keefe, K.",43169,GW,1012,,Class Info
English,ENG 0812 (808),Analytical Reading and Writing: ESL,4,TTh 13:40-15:40,"Mian, S.",43170,GW,1012,,Class Info
English,ENG 0815 (801),Language in Society,3,TTh 8:40-10:10,"Rosenkjar, P.",43425,GB,1022,,Class Info
English,ENG 0837 (801),Eating Cultures,3,MWF 8:50-9:50,"Karp, B.",43643,GB,C065,,Class Info
English,ENG 2007 (801),Writing for Business and Industry,3,MWF 14:10-15:10,"Bedard, B.",43402,,,,Class Info
Geography and Urban Studies,GUS 0831 (801),Global Cities,3,MWF 10:00-11:00,"Williams, M.",43346,GG,,,Class Info
Geography and Urban Studies,GUS 2074 (801),East and South Asia,3,TTh 10:20-11:50,"Mock, J.",43339,,,CL: ASST 2074 (801).,Class Info
History,HIST 0829 (801),The History & Significance of Race in America,3,MWF 10:00-11:00,"Karp, B.",43644,GD,1376,,Class Info
History,HIST 0832 (801),Politics of Identity in America,3,TTh 15:50-17:20,"Williams, M.",43347,GD,,,Class Info
History,HIST 0832 (802),Politics of Identity in America,3,TTh 17:30-19:00,"Williams, M.",43348,GD,,,Class Info
History,HIST 0849 (801),Dissent in America,3,TTh 10:20-11:50,"Clark, W.",43351,GU,61,,Class Info
History,HIST 1702 (801),World History: Modern,3,TTh 17:30-19:00,"Tyner, C.",43376,,C062,,Class Info
History,HIST 2103 (801),African American History to 1865,3,TTh 12:00-13:30,"Williams, M.",43349,,R161,,Class Info
History,HIST 2502 (801),Introduction to East Asia: Japan,3,MWF 12:40-13:40,"Cucek, M.",43365,,116,CL: ASST 2502 (801).,Class Info
History,HIST 3229 (801),Superpower America,3,TTh 15:50-17:20,"Kingston, J.",43147,,291,,Class Info
History,HIST 3541 (801),Japan Today,3,TTh 13:40-15:10,"Kingston, J.",43149,,220,CL: ASST 3541 (801).,Class Info
History,HIST 3811 (801),World Economy Since 1945,3,TTh 15:50-17:20,"Tyner, C.",43374,,,,Class Info
Human Resource Management,HRM 1101 (801),Leadership and Organizational Management,3,TTh 12:00-13:30,"Miyagawa, S.",43418,,83,,Class Info
Intellectual Heritage,IH 0851 (801),IH I: The Good Life,3,MWF 8:50-9:50,"Roser, L.",43426,GY,,,Class Info
Intellectual Heritage,IH 0851 (802),IH I: The Good Life,3,MWF 10:00-11:00,"Roser, L.",43427,GY,,,Class Info
Intellectual Heritage,IH 0851 (803),IH I: The Good Life,3,TTh 15:50-17:20,"Azzopardi, M.",43428,GY,,,Class Info
Intellectual Heritage,IH 0851 (804),IH I: The Good Life,3,TTh 8:40-10:10,"Schulz, M.",43429,GY,,,Class Info
Intellectual Heritage,IH 0851 (806),IH I: The Good Life,3,TTh 12:00-13:30,"Rosenkjar, P.",43431,GY,,,Class Info
Intellectual Heritage,IH 0852 (801),IH II: The Common Good,3,MWF 16:50-17:50,"Sekulovski, J.",43432,GZ,,,Class Info
Intellectual Heritage,IH 0852 (802),IH II: The Common Good,3,TTh 10:20-11:50,"Rosenkjar, P.",43433,GZ,,,Class Info
Intellectual Heritage,IH 0852 (803),IH II: The Common Good,3,TTh 10:20-11:50,"Valerio, A.",43434,GZ,,,Class Info
Intellectual Heritage,IH 0852 (804),IH II: The Common Good,3,TTh 12:00-13:30,"Valerio, A.",43435,GZ,,,Class Info
Intellectual Heritage,IH 0852 (805),IH II: The Common Good,3,TTh 12:00-13:30,"Schulz, M.",43436,GZ,,,Class Info
Intellectual Heritage,IH 0852 (806),IH II: The Common Good,3,MWF 11:30-12:30,"Schulz, M.",45972,GZ,,,Class Info
